Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
78,2008-01-28,38.07750701904297,38.368667966769344,34.13064496519897,37.155493694636284,13601109
79,2008-01-29,37.446651458740234,38.7245300052494,36.88050351321065,38.174555960135415,7679877
80,2008-01-30,35.37617111206055,37.68928915929557,34.90707530919857,37.5275325911263,9016102
81,2008-01-31,33.063045501708984,35.8452588999986,32.67483023993831,35.748204536065046,41538563
82,2008-02-01,34.21152114868164,34.45415598820523,33.321860070428464,33.62919709503226,9089201
83,2008-02-04,35.97465896606445,36.395226363649414,34.85853939883135,34.85853939883135,12009385
84,2008-02-05,37.09078598022461,37.57605564549223,35.262937785302036,36.03936837214476,14593303
85,2008-02-06,36.76726531982422,37.20400880646452,34.712958808424915,36.07171315335895,12429218
86,2008-02-07,35.03647232055664,37.51134845466515,34.81001362570075,36.26582234201283,11300078
87,2008-02-08,34.130645751953125,35.55410271981616,33.499793360730884,35.26294176537816,13514197
88,2008-02-11,31.72046661376953,34.61591062654492,31.38077741849807,34.61591062654492,15133331
89,2008-02-12,31.154319763183594,32.885115793130176,30.895508834318168,32.6748331475316,10237627
90,2008-02-13,30.701396942138672,32.108677420711544,30.070546921125775,31.704286100323362,10395753
91,2008-02-14,33.38656234741211,33.72625156247295,31.38077924665807,31.38077924665807,12514003
92,2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
93,2008-02-18,34.14680862426758,35.11734994481305,33.855647763878196,35.11734994481305,6977153
94,2008-02-19,33.7747802734375,34.842374091905114,33.51596931835991,34.76149580556611,7226542
95,2008-02-20,32.93363952636719,33.46743744033253,32.56160035108879,33.45126134706748,5604999
96,2008-02-21,33.16010665893555,33.72625467157349,32.75571522133701,33.46744371271764,3874365
97,2008-02-22,32.739540100097656,32.949822776325995,31.720472330620836,32.06016158711311,2691220
98,2008-02-25,33.0145263671875,33.41891783395015,32.22191953112554,33.127756855466686,6270186
99,2008-02-26,33.14392852783203,33.61302212785445,32.98217196272335,33.32186118824435,7139423
100,2008-02-27,35.08501052856445,36.815804617668114,33.629201309000095,33.629201309000095,43223132
101,2008-02-28,36.07170867919922,36.34669560985925,34.939413166538095,35.42468267196429,35763847
102,2008-02-29,35.554100036621094,36.55699159326838,34.971778171691724,35.84526316304955,16477462
103,2008-03-03,34.065940856933594,35.19823904735402,33.67772552551271,34.00123866735743,10049153
104,2008-03-04,33.192447662353516,34.42179773828982,32.35131501647537,34.29239339091268,11485198
105,2008-03-05,33.807132720947266,33.96888929484722,32.383673554249256,33.35421299764901,8581053
106,2008-03-07,32.07633590698242,33.321862380468566,30.733755052165794,33.321862380468566,14251925
107,2008-03-10,31.962520599365234,32.1901270706596,30.125408546316972,32.12509696530165,11713659
108,2008-03-11,34.596256256103516,34.92140896585732,30.95454634787748,31.70239581624488,19665129
109,2008-03-12,33.71834182739258,35.76680418473403,33.39318914226165,35.539197746158926,12262350
110,2008-03-13,29.084930419921875,33.16560158791613,28.28830632877622,32.840448717645735,47000084
111,2008-03-14,31.084611892700195,31.214672116923847,29.2962716816668,29.897802975055313,35798540
112,2008-03-17,29.865297317504883,30.499344945616325,29.231249689393437,30.499344945616325,19211273
113,2008-03-18,30.125417709350586,30.71069324575739,29.328791509891566,29.816520756049943,12632937
114,2008-03-19,30.304243087768555,33.75086073370582,30.10915056598133,31.53982170881067,16449023
115,2008-03-24,30.59688377380371,31.44228187495452,29.930320140790577,31.44228187495452,11636914
116,2008-03-25,31.75118064880371,31.946271016755055,30.824494234512873,31.39351166660073,13232423
117,2008-03-26,31.55609130859375,32.32020139199737,31.214680373347797,31.53983322499463,11448313
118,2008-03-27,32.12510299682617,32.43399991416758,31.08461450049683,31.08461450049683,17425122
119,2008-03-28,32.19013214111328,32.43399893351386,31.344736228130575,32.27142033688566,11599511
120,2008-03-31,31.962520599365234,32.33644756406884,31.539821606913936,32.1901270706596,9914705
121,2008-04-01,32.02756118774414,32.48277648441361,31.62112013986987,32.19013760689385,6034588
122,2008-04-02,32.54779815673828,33.49074246592629,32.19012924548021,32.19012924548021,6087024
123,2008-04-03,32.28768539428711,32.7754146743176,32.0275626705874,32.629096331325236,3883474
124,2008-04-04,32.12510299682617,32.499030031735,31.50731357231036,32.499030031735,5906537
125,2008-04-07,31.995046615600586,32.32019944768696,31.621119535650998,32.173881114264844,4088729
126,2008-04-08,31.182167053222656,32.01130728300949,30.95456049340061,31.946274947274095,5753811
127,2008-04-09,31.26345443725586,31.539833036453167,30.905785420548884,31.27971252075779,3776374
128,2008-04-10,31.88123321533203,32.10883969233016,31.100867521314722,31.21466965727221,7075297
129,2008-04-11,32.02756118774414,32.35271402604356,31.702408349444724,32.19013760689385,4012660
130,2008-04-15,32.51529312133789,32.677869542842906,31.279711876883027,31.8324712689833,6362785
131,2008-04-16,32.07633590698242,33.06805251935729,31.94627344670483,32.8404459702263,4725794
132,2008-04-17,33.311920166015625,34.0760280933189,32.20639907649602,32.56406811826967,14831167
133,2008-04-21,33.848411560058594,34.433686999278876,33.490744828650875,33.81589760543065,7639361
134,2008-04-22,34.40116500854492,34.79135003861072,33.4907391519461,33.81589187361226,8814769
135,2008-04-23,34.433685302734375,34.84012625368379,33.978472319704345,34.46620146084364,5265604
136,2008-04-24,33.21437072753906,34.85639301961455,32.92173405195817,34.79136289227255,8801780
137,2008-04-25,33.49074935913086,33.96222050822339,33.03553408700963,33.81590217989587,4095990
138,2008-04-28,33.62080001831055,34.27110547440362,33.49073980912516,33.523253758879974,4708244
139,2008-04-29,34.092281341552734,34.41743416791676,33.653326349011536,33.81590276219355,6497143
140,2008-04-30,34.31987380981445,34.75883082749222,34.141041592692154,34.43367813442212,6331377
141,2008-05-02,34.62877655029297,35.604234796207336,34.56374423649878,34.84012495487447,5658418
142,2008-05-05,34.466209411621094,35.27909150103821,34.238600662517264,35.083998917544584,7642293
143,2008-05-06,34.17357635498047,34.856398308385764,33.97848594335336,34.189834440553774,5061166
144,2008-05-07,33.68583679199219,34.36865853810751,33.16559364717035,34.14105202443024,4303106
145,2008-05-08,33.27939224243164,33.62080307897742,33.08430191089353,33.42571054235604,3642073
146,2008-05-09,33.08430480957031,33.945958810794686,32.58031755004437,32.84044021996906,8621761
147,2008-05-12,33.08430480957031,33.328169399171564,32.3527088356831,33.08430480957031,4890395
148,2008-05-13,33.18185043334961,33.425715034357076,32.90547187525795,33.23062467660124,5056766
149,2008-05-14,33.230628967285156,33.40946347213149,32.51529315298366,32.51529315298366,2982486
150,2008-05-15,33.24688720703125,33.62081209658402,32.51529330610151,32.51529330610151,2646760
151,2008-05-16,33.50700378417969,33.604550067199064,33.10056277583529,33.49074790791279,4422288
152,2008-05-20,33.44197463989258,33.57203708940892,33.100563741902214,33.16559606920221,3464912
153,2008-05-21,33.65332794189453,34.14105720452583,32.67786941663195,32.67786941663195,3419088
154,2008-05-22,33.1981086730957,33.36068507454434,32.840441912958845,32.840441912958845,3558000
155,2008-05-23,32.645355224609375,33.45823737815288,32.515294962076005,33.0030242542021,4417028
156,2008-05-26,32.401485443115234,32.59657801107832,30.88952355411036,30.88952355411036,2605807
157,2008-05-27,31.426025390625,32.807924761265234,31.279707074750384,32.45025580683083,3316550
158,2008-05-28,32.580322265625,32.77541264249274,30.987072059911032,31.539831435328622,4505700
159,2008-05-29,33.116817474365234,33.490744486896304,32.157617233669676,32.921727133338194,11026212
160,2008-05-30,32.0600700378418,33.32816714089359,31.93000981423391,33.198104712202394,4023430
161,2008-06-02,30.694440841674805,32.51529791289155,30.239225471328538,31.86498992595628,4431595
162,2008-06-03,29.556392669677734,30.564364863319483,29.280011952422548,30.239212115999592,6240766
163,2008-06-04,28.64596939086914,29.735229955940564,28.467134908519036,29.426335234654147,5762089
164,2008-06-05,28.597190856933594,28.80854146985,27.637990674710146,28.613448935632277,9721099
165,2008-06-06,28.288293838500977,29.47510261402057,27.88185293012092,28.450870201853,6317089
166,2008-06-09,27.898115158081055,28.580936867781187,26.66253417176258,27.96314527208026,6500809
167,2008-06-10,27.703027725219727,27.93063647386058,27.06898013778084,27.637997599215396,6717902
168,2008-06-11,27.833091735839844,28.28830484836208,27.637999141853797,27.96315199510794,2586175
169,2008-06-12,28.028169631958008,28.190745986121147,26.66252869800419,27.475410468819906,3244212
170,2008-06-13,27.849346160888672,28.25578717406129,27.556707308354216,27.979406403070463,4248430
171,2008-06-16,28.82480812072754,29.26376314563292,27.99566791134996,28.09321420746801,4354615
172,2008-06-17,29.686447143554688,29.91405358163017,28.320806310019023,29.23123426740372,4736084
173,2008-06-18,29.653945922851562,30.30425382417703,29.588915794244176,29.588915794244176,5055019
174,2008-06-19,29.019893646240234,29.588911039004735,28.548422533252065,29.068667888670163,4221271
175,2008-06-20,28.353334426879883,29.377567217772313,27.979409534939325,29.263762839311863,3837789
176,2008-06-23,27.36161231994629,28.22326851471153,27.08523377848393,28.125722239161053,4516050
177,2008-06-24,26.516212463378906,27.768051368923917,26.239831757972937,27.361608247116216,5238203
178,2008-06-25,25.784624099731445,26.321125337770102,25.199348618636105,26.01223061874531,3933879
179,2008-06-26,27.247814178466797,28.418365247134137,25.930944777486978,25.930944777486978,18253250
180,2008-06-27,26.044750213623047,26.92266472785054,25.898431862946477,26.337389120060223,6821283
181,2008-06-30,25.52450180053711,26.272353692842472,24.79290798949387,26.02848908916139,4596315
182,2008-07-01,23.719898223876953,25.524496346532032,22.80947012365534,25.524496346532032,6202295
183,2008-07-02,24.760391235351562,25.020513914079466,22.972050851087097,23.736160806397145,5245963
184,2008-07-03,24.11008644104004,24.760392056895,23.4110087860294,24.54904361377558,4726793
185,2008-07-04,24.43524169921875,24.90671287697379,23.573587553841737,23.73616397410788,4862814
186,2008-07-07,24.97173500061035,25.979709365237674,24.760386604035162,24.760386604035162,5528014
187,2008-07-08,25.703330993652344,26.33737839169838,23.085848806806734,23.085848806806734,8354280
188,2008-07-09,27.491682052612305,27.60548423339064,26.044750025579653,26.044750025579653,6860769
189,2008-07-10,28.694730758666992,29.036141515270963,26.727556594503888,27.49166627808978,7216175
190,2008-07-11,27.329103469848633,29.32879256929659,27.117752799162076,28.971125765577845,6040791
191,2008-07-14,27.345354080200195,28.32081462492689,26.662534565499946,26.662534565499946,5942149
192,2008-07-15,26.207319259643555,26.955171091790756,26.012228915442158,26.66253447294696,3693378
193,2008-07-16,25.491989135742188,26.662540276054912,25.053031906853946,26.20732496367379,6973872
194,2008-07-17,26.79258918762207,26.987681696750442,26.01222356127448,26.01222356127448,5038238
195,2008-07-18,28.288293838500977,28.515900306177198,26.483695764276924,27.28031950368522,5983177
196,2008-07-21,29.88155746459961,30.060391988744428,28.304565122255422,28.7760363549397,8754188
197,2008-07-22,31.100866317749023,31.377244813021534,29.621420966889257,29.881543589856314,12631056
198,2008-07-23,33.295658111572266,33.94596377901896,31.89750048554512,32.4827760272639,12798869
199,2008-07-24,32.12510299682617,33.913443357889676,30.125414202397653,30.125414202397653,10764301
200,2008-07-25,32.19013214111328,33.23062281106651,30.970809204527562,31.783691162251372,10710381
201,2008-07-28,31.930009841918945,32.82417994397757,31.572340919062178,32.19013028936026,5533881
202,2008-07-29,30.645666122436523,31.7024130019946,30.401801457923124,31.214683672967798,5145929
203,2008-07-30,31.930009841918945,32.19013028936026,30.922035390292272,30.922035390292272,7354746
204,2008-07-31,30.808231353759766,32.48276943040687,30.401790394148822,32.48276943040687,6006517
205,2008-08-01,31.702402114868164,31.832464547660212,29.263756307205238,30.320502823859172,4699412
206,2008-08-04,31.897504806518555,32.48278042752129,31.068364527188354,31.068364527188354,4301346
207,2008-08-05,33.328182220458984,33.57204690387451,31.70241545927118,32.02756837049188,9161115
208,2008-08-06,32.4827766418457,34.51498189106642,32.25517009494975,34.51498189106642,8616591
209,2008-08-07,32.401485443115234,33.133079265351384,31.39351085044532,31.39351085044532,4809365
210,2008-08-08,31.848722457885742,32.64534630979907,31.734918105433824,32.027554718762524,4883824
211,2008-08-11,32.14137268066406,32.61284395958546,31.89750799793737,32.255177081303565,2714705
212,2008-08-12,31.588603973388672,32.51529037986886,31.344739361692163,32.35271176698753,5801276
213,2008-08-13,31.718666076660156,32.02756082856367,30.970814115941693,31.21467874193138,2754609
214,2008-08-14,30.954561233520508,31.86498749457688,30.8895288962302,31.539834628461318,2566362
215,2008-08-18,30.59688377380371,31.5398259438629,30.304247156911796,30.889520390695626,2963058
216,2008-08-19,30.027868270874023,30.726945901707083,29.410076634127957,30.548113627598763,2941144
217,2008-08-20,30.369281768798828,30.61314638735207,30.157931109669118,30.239219315853532,3319410
218,2008-08-21,30.044130325317383,30.548117667847936,29.686461319628904,30.23922070607888,4138486
219,2008-08-22,29.7352294921875,31.084614924253557,28.97112174145751,31.084614924253557,4139879
220,2008-08-25,30.06038475036621,30.4668257505156,29.849034107238403,30.4668257505156,2034227
221,2008-08-26,30.10915756225586,30.206703845815685,29.556398228861653,29.751488590897697,1489491
222,2008-08-27,29.50762367248535,30.483082087600543,29.34504726996615,30.271733646359017,4297168
223,2008-08-28,29.068662643432617,29.914058437086844,28.694735672609774,29.58890569989296,7382078
224,2008-08-29,30.271730422973633,30.385534774652424,29.45884849693469,29.588908723067583,2219080
225,2008-09-01,30.25535011291504,30.386395645678054,29.649259524861847,30.20620637178749,3417069
226,2008-09-02,31.84429359436035,31.97533914659773,30.20621086065981,30.46830418692345,5030404
227,2008-09-04,31.172679901123047,31.746008075896512,30.910586576868827,31.483914751642295,2813325
228,2008-09-05,30.484676361083984,30.82867361053491,30.14067911163306,30.795911121334544,3330688
229,2008-09-08,32.09001159667969,33.38409499568913,31.77877446451434,32.10639062739214,8377948
230,2008-09-09,32.20466613769531,32.46675943273846,31.46752999514255,32.09000184859361,3737279
231,2008-09-10,31.926193237304688,32.466758843314125,31.61495620533526,32.04085752432469,3847698
232,2008-09-11,31.074398040771484,31.77877184416317,30.82868593887358,31.77877184416317,2567354
233,2008-09-12,31.385631561279297,32.23743436621663,30.877826128404696,31.28734628043437,6093354
234,2008-09-15,29.403553009033203,30.71401747003226,28.51898994221664,30.2389745472779,6770268
235,2008-09-16,29.97687339782715,30.238966666075203,27.84736920371783,28.256889241046544,4654621
236,2008-09-17,29.206987380981445,30.402785423799955,28.83022748043826,30.402785423799955,4674190
237,2008-09-18,29.141468048095703,29.71479641456449,27.044725196582853,28.830233093513428,6603710
238,2008-09-19,30.910579681396484,31.074387694789785,29.48544907615941,29.829446348643017,9821730
239,2008-09-22,30.23897361755371,33.08923551002399,29.993261538671025,31.778768867527425,4162514
240,2008-09-23,29.878589630126953,30.55020296909753,29.3216427960252,29.878589630126953,6569683
241,2008-09-24,30.56658935546875,30.894205456709308,29.583741051747065,29.97687992887796,5730103
242,2008-09-25,29.61650276184082,30.779540334628607,28.912126829859208,30.648492564549116,10926783
243,2008-09-26,29.141468048095703,29.780321433878328,28.63366470094076,29.780321433878328,4967945
244,2008-09-29,28.060319900512695,29.976872270033255,27.519752138503062,29.976872270033255,7859964
245,2008-09-30,28.109464645385742,29.157835577649468,26.53690713609587,26.53690713609587,6616439
246,2008-10-01,29.043174743652344,29.32164709059518,27.896516192385295,28.469846578913238,3743739
247,2008-10-03,29.45269012451172,29.813066437030187,28.666410291966155,29.19059684699653,4681406
248,2008-10-06,28.846603393554688,29.485454314937645,28.256893996205505,29.125077954516147,5560277
249,2008-10-07,29.796688079833984,30.435541200032503,28.830221108210022,28.830221108210022,9928258
250,2008-10-08,29.567363739013672,29.813075847658933,27.552523115049045,28.797467131665368,9985473
251,2008-10-10,29.387165069580078,30.058778397322087,27.208519287804872,29.452690055145908,9025179
252,2008-10-13,29.97687339782715,30.20620417437355,29.338022583952032,29.534593090585172,6805621
253,2008-10-14,29.256122589111328,31.09077349669097,29.026791781111047,30.140685546705953,5099383
254,2008-10-15,29.01041030883789,29.632879957426955,28.69917548454336,29.09231432690428,5495022
255,2008-10-16,27.896516799926758,28.600892750734,27.355951121544194,28.600892750734,6651066
256,2008-10-17,25.799776077270508,28.66641712303756,25.423016206753434,28.469848784401226,5586092
257,2008-10-20,26.094627380371094,27.126619398337265,25.275587154265626,25.898059059179065,7922965
258,2008-10-21,26.307584762573242,27.68357219046893,25.554067150076538,26.356726297866583,8047276
259,2008-10-22,24.866069793701172,26.242057081512115,24.620357698671036,26.04548873856144,5408099
260,2008-10-23,23.653888702392578,24.472928954518054,23.293510102741816,24.243598128280695,6641370
261,2008-10-24,20.590679168701172,23.260749748032,20.31220456859419,22.933133616983355,9905588
262,2008-10-27,19.00173568725586,20.31219991095784,17.03603935170289,20.213914649822478,12878172
263,2008-10-29,21.50800132751465,22.867607164405946,19.65696915114543,21.62266562190223,13094201
264,2008-10-31,22.883989334106445,23.588365264229108,21.753714262268705,22.63827726536829,8097887
265,2008-11-03,23.58835792541504,24.21082741717335,22.7693157293196,24.178064929485807,4951148
266,2008-11-04,24.62035369873047,24.816924231534408,23.146081368067,23.260745660712058,4515828
267,2008-11-05,23.71940803527832,25.816152109445646,23.26074422759083,25.816152109445646,6145587
268,2008-11-06,22.933130264282227,24.489308881047375,22.458087388068236,23.26074634743515,4896229
269,2008-11-07,24.71864128112793,25.455777515525114,22.605515631758205,22.76932368384647,8250147
270,2008-11-10,25.275590896606445,25.848919139768086,24.718643904750103,25.48854049820797,3775177
271,2008-11-11,24.980730056762695,26.029100954732485,24.40740197892735,25.39025011235937,8900004
272,2008-11-12,23.932357788085938,25.521296549022214,23.63750422628616,25.521296549022214,5705390
273,2008-11-14,23.850461959838867,24.898835476694614,23.555608296841523,23.719416381126567,4038880
274,2008-11-17,24.833303451538086,25.652345863419242,22.605513690128895,25.652345863419242,5361538
275,2008-11-18,23.49007225036621,24.767773697975972,23.03140854015105,24.767773697975972,6392448
276,2008-11-19,22.916749954223633,24.32549947724936,22.621894162824592,23.58836333143471,5606729
277,2008-11-20,22.671035766601562,23.096934833235448,21.704566689178016,22.933126816287515,5080395
278,2008-11-21,24.112545013427734,24.866062322820902,21.950278338088808,22.523606387572332,8350092
279,2008-11-24,24.71864128112793,25.11178016178198,23.49008089046595,24.83330558451637,5420119
280,2008-11-25,24.112545013427734,25.275582358166275,23.91597672953499,24.98072882143296,5453771
281,2008-11-26,24.653118133544922,25.029875758961,23.670269835810238,24.374643560471213,5246053
282,2008-11-27,24.653118133544922,24.653118133544922,24.653118133544922,24.653118133544922,0
283,2008-11-28,24.25997543334961,24.735020523283637,23.29350844882184,23.915980329312863,8464961
284,2008-12-01,24.06340789794922,25.68510709009052,23.96512262713697,24.735021323079312,5733003
285,2008-12-02,23.850461959838867,24.112555339052804,23.0969443277698,23.88322446541161,5879324
286,2008-12-03,24.571210861206055,24.882445669995654,23.34265065141404,24.07978677728925,6430656
287,2008-12-04,25.750625610351562,25.881673357053423,21.786470709364973,21.786470709364973,4648185
288,2008-12-05,25.439393997192383,26.667954278287443,24.587591313584323,24.587591313584323,5338962
289,2008-12-08,25.504907608032227,26.340328743502717,24.407395484152712,26.127379259973413,11709287
290,2008-12-10,25.095396041870117,26.700716101796164,24.735019701568174,26.700716101796164,11172070
291,2008-12-11,24.816919326782227,25.53767410163406,24.42377833887372,25.53767410163406,9867592
292,2008-12-12,24.047027587890625,24.32550216243116,23.52284093762217,24.21083563837591,9847702
293,2008-12-15,24.440168380737305,24.980736322791056,24.24360003781789,24.866069789746277,5741641
294,2008-12-16,25.373876571655273,25.685111464071014,23.260750665603354,24.571217463281258,9183505
295,2008-12-17,25.341106414794922,26.045482244666733,24.669493078140775,26.045482244666733,8720755
296,2008-12-18,26.094627380371094,26.373101945962475,24.767781769722475,24.767781769722475,12640018
297,2008-12-19,27.355953216552734,27.683569342914236,26.0618699617826,26.864529027010477,10050607
298,2008-12-22,27.37232780456543,27.60165859283956,26.422239936303306,26.422239936303306,6524631
299,2008-12-23,26.815378189086914,27.634418288561395,26.618809898286116,27.192137967918253,5151765
300,2008-12-24,26.356719970703125,27.17576017423621,22.114089938970757,22.114089938970757,13318746
301,2008-12-26,26.405858993530273,27.798227207677428,25.717866620789508,27.798227207677428,5480531
302,2008-12-29,26.96280288696289,27.17575239016996,25.881669683615048,26.700709652547033,3418418
303,2008-12-30,26.913663864135742,27.355946413448898,25.914434482872004,26.89728261753368,4868199
304,2008-12-31,27.241273880004883,27.65079384547927,26.6351856641756,27.65079384547927,4396180
305,2009-01-02,27.634418487548828,28.09308227963032,27.110234153183736,28.09308227963032,3976548
306,2009-01-05,27.011951446533203,28.093084932058098,26.66795412544046,28.093084932058098,4505326
307,2009-01-06,26.815378189086914,28.0439405600871,26.37309786844377,28.0439405600871,3969700
